bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
1379	815	0	0	0	chr12	104125235	104125325	-29149984	+	5S	rRNA	rRNA	1	90	-31	9
1391	276	167	0	0	chr12	105732660	105732702	-27542607	-	5S	rRNA	rRNA	-79	42	1	9
1403	530	147	0	0	chr12	107271319	107271394	-26003915	-	5S	rRNA	rRNA	-33	88	14	9
1405	588	156	0	0	chr12	107486545	107486635	-25788674	-	5S	rRNA	rRNA	-31	90	1	9
1417	496	216	0	0	chr12	109059985	109060073	-24215236	+	5S	rRNA	rRNA	3	90	-31	9
1421	463	260	0	10	chr12	109620234	109620331	-23654978	-	5S	rRNA	rRNA	-25	96	1	9
1434	474	153	133	0	chr12	111339526	111339611	-21935698	+	5S	rRNA	rRNA	1	98	-23	9
1437	324	167	91	0	chr12	111730325	111730385	-21544924	+	5S	rRNA	rRNA	1	66	-55	9
1445	273	261	15	0	chr12	112728563	112728628	-20546681	-	LSU-rRNA_Hsa	rRNA	rRNA	-4676	359	294	9
1456	240	214	0	0	chr12	114205060	114205102	-19070207	-	5S	rRNA	rRNA	-79	42	1	9
1486	343	175	17	0	chr12	118135833	118135890	-15139419	-	LSU-rRNA_Hsa	rRNA	rRNA	-2344	2691	2634	9
1491	651	111	0	0	chr12	118829680	118829770	-14445539	+	5S	rRNA	rRNA	1	90	-31	9
1525	642	220	0	0	chr12	123282915	123283033	-9992276	-	5S	rRNA	rRNA	-2	119	2	9
1555	1856	46	42	2	chr12	127165907	127166171	-6109138	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4720	9
1555	923	33	127	13	chr12	127166337	127166442	-6108867	-	LSU-rRNA_Hsa	rRNA	rRNA	-316	4719	4612	9
1586	602	110	11	0	chr12	131299660	131299751	-1975558	-	5S	rRNA	rRNA	-29	92	1	9
1589	560	110	11	0	chr12	131661062	131661153	-1614156	+	5S	rRNA	rRNA	1	92	-29	9
1590	677	159	34	0	chr12	131801313	131801426	-1473883	-	5S	rRNA	rRNA	0	121	5	9
1597	614	186	50	0	chr12	132723943	132724056	-551253	-	5S	rRNA	rRNA	-1	120	2	9
1600	658	82	0	0	chr12	133047540	133047625	-227684	-	5S	rRNA	rRNA	-33	88	4	9
730	483	228	0	0	chr13	19088483	19088575	-95275753	+	5S	rRNA	rRNA	2	93	-28	9
747	347	48	0	0	chr13	21346015	21346057	-93018271	+	5S	rRNA	rRNA	1	42	-79	9
748	605	161	0	0	chr13	21369810	21369897	-92994431	-	5S	rRNA	rRNA	-32	89	3	9
748	256	146	24	0	chr13	21466889	21466930	-92897398	+	5S	rRNA	rRNA	1	42	-79	9
795	321	119	0	0	chr13	27535564	27535606	-86828722	+	5S	rRNA	rRNA	1	42	-79	1
799	272	154	0	0	chr13	28144612	28144651	-86219677	-	5S	rRNA	rRNA	-82	39	1	1
827	256	158	0	0	chr13	31800624	31800662	-82563666	+	5S	rRNA	rRNA	1	38	-83	1
850	257	143	20	0	chr13	34803974	34804023	-79560305	-	SSU-rRNA_Hsa	rRNA	rRNA	-667	1202	1153	1
865	639	110	0	0	chr13	36798292	36798374	-77565954	-	5S	rRNA	rRNA	-33	88	7	1
866	384	104	29	107	chr13	36864381	36864456	-77499872	-	5S	rRNA	rRNA	-4	117	49	1
873	634	156	0	0	chr13	37854880	37854970	-76509358	-	5S	rRNA	rRNA	-30	91	2	1
911	270	143	0	0	chr13	42835667	42835709	-71528619	+	5S	rRNA	rRNA	1	42	-79	1
932	743	183	0	8	chr13	45551481	45551602	-68812726	-	5S	rRNA	rRNA	0	121	2	1
957	697	101	0	0	chr13	48764891	48764980	-65599348	+	5S	rRNA	rRNA	1	89	-32	1
972	694	200	0	0	chr13	50812986	50813106	-63551222	-	5S	rRNA	rRNA	-1	120	1	1
974	556	115	103	0	chr13	51027764	51027851	-63336477	-	5S	rRNA	rRNA	-23	98	2	1
995	230	356	42	9	chr13	53791204	53791320	-60573008	-	5S	rRNA	rRNA	-1	120	1	1
997	337	227	0	0	chr13	54022324	54022390	-60341938	-	LSU-rRNA_Hsa	rRNA	rRNA	-3018	2017	1952	1
1027	683	100	0	0	chr13	57991349	57991439	-56372889	+	5S	rRNA	rRNA	1	90	-31	1
1047	470	233	0	0	chr13	60613607	60613697	-53750631	+	5S	rRNA	rRNA	1	90	-31	1
1063	367	218	124	0	chr13	62768908	62768986	-51595342	+	5S	rRNA	rRNA	2	90	-31	1
1101	363	227	64	11	chr13	67634480	67634569	-46729759	+	LSU-rRNA_Hsa	rRNA	rRNA	4605	4698	-337	1
1106	566	167	0	11	chr13	68391738	68391829	-45972499	+	LSU-rRNA_Hsa	rRNA	rRNA	4612	4701	-334	1
1119	318	102	20	0	chr13	70024081	70024130	-44340198	-	5S	rRNA	rRNA	-71	50	1	1
1134	604	217	0	0	chr13	71978093	71978208	-42386120	+	5S	rRNA	rRNA	7	121	0	1
1161	579	189	0	0	chr13	75563962	75564052	-38800276	-	5S	rRNA	rRNA	-31	90	1	1
1190	566	169	11	0	chr13	79389541	79389630	-34974698	-	5S	rRNA	rRNA	-30	91	2	1
1195	295	119	0	0	chr13	80080956	80080998	-34283330	-	5S	rRNA	rRNA	-79	42	1	1
1231	618	207	26	0	chr13	84683567	84683678	-29680650	+	LSU-rRNA_Hsa	rRNA	rRNA	2562	2675	-2360	1
1240	240	200	0	0	chr13	85894028	85894068	-28470260	-	5S	rRNA	rRNA	-81	40	1	1
1272	553	168	10	0	chr13	90135745	90135840	-24228488	-	5S	rRNA	rRNA	-24	97	2	1
1289	293	100	0	0	chr13	92304969	92305009	-22059319	-	5S	rRNA	rRNA	-81	40	1	1
1301	263	191	0	0	chr13	93970012	93970054	-20394274	+	5S	rRNA	rRNA	1	42	-79	1
1302	605	144	0	0	chr13	94025508	94025598	-20338730	-	5S	rRNA	rRNA	-31	90	1	1
1307	336	226	61	0	chr13	94634246	94634339	-19729989	-	LSU-rRNA_Hsa	rRNA	rRNA	-370	4665	4567	1
1307	570	133	54	87	chr13	94651396	94651511	-19712817	-	5S	rRNA	rRNA	-2	119	9	1
1318	551	178	0	0	chr13	96080237	96080327	-18284001	-	5S	rRNA	rRNA	-31	90	1	1
1327	685	67	0	0	chr13	97363011	97363101	-17001227	-	5S	rRNA	rRNA	-31	90	1	1
1330	274	167	0	0	chr13	97707808	97707850	-16656478	+	5S	rRNA	rRNA	1	42	-79	1
1360	613	216	9	0	chr13	101658760	101658871	-12705457	+	LSU-rRNA_Hsa	rRNA	rRNA	4915	5026	-9	1
1366	283	119	0	0	chr13	102408586	102408628	-11955700	+	5S	rRNA	rRNA	5	46	-75	1
1379	310	256	0	12	chr13	104197767	104197850	-10166478	-	LSU-rRNA_Hsa	rRNA	rRNA	-3244	1791	1710	1
1382	269	182	0	0	chr13	104546917	104546961	-9817367	+	5S	rRNA	rRNA	2	45	-76	1
1386	273	186	0	0	chr13	105039234	105039277	-9325051	+	5S	rRNA	rRNA	1	43	-78	1
1394	615	111	0	0	chr13	106155400	106155490	-8208838	-	5S	rRNA	rRNA	-31	90	1	1
1411	555	193	0	0	chr13	108301239	108301327	-6063001	-	5S	rRNA	rRNA	-31	90	3	1
1446	439	275	246	5	chr13	112944335	112944555	-1419773	-	SSU-rRNA_Hsa	rRNA	rRNA	-317	1552	1280	1
707	14519	82	13	5	chr14	16054577	16056431	-90987287	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	1
738	515	138	111	0	chr14	20090129	20090209	-86953509	+	5S	rRNA	rRNA	1	90	-31	1
738	540	163	98	0	chr14	20146063	20146155	-86897563	-	5S	rRNA	rRNA	0	121	20	1
740	735	67	0	0	chr14	20414986	20415076	-86628642	+	5S	rRNA	rRNA	1	90	-31	1
749	723	67	0	0	chr14	21601779	21601868	-85441850	-	5S	rRNA	rRNA	-31	90	2	1
750	439	167	0	0	chr14	21729973	21730039	-85313679	-	LSU-rRNA_Hsa	rRNA	rRNA	-14	5021	4956	1
764	752	188	55	0	chr14	23517748	23517886	-83525832	-	LSU-rRNA_Hsa	rRNA	rRNA	-2914	2121	1976	1
769	788	149	0	8	chr14	24158602	24158724	-82884994	+	5S	rRNA	rRNA	1	121	0	1
837	318	93	0	0	chr14	33081143	33081186	-73962532	-	5S	rRNA	rRNA	-78	43	1	1
915	311	21	0	40	chr14	43253792	43253842	-63789876	+	LSU-rRNA_Hsa	rRNA	rRNA	4044	4091	-944	1
928	265	349	31	0	chr14	45017218	45017344	-62026374	+	LSU-rRNA_Hsa	rRNA	rRNA	4525	4654	-381	1
958	232	191	45	45	chr14	49011209	49011275	-58032443	+	LSU-rRNA_Hsa	rRNA	rRNA	4267	4332	-703	1
959	346	48	0	0	chr14	49087712	49087754	-57955964	+	5S	rRNA	rRNA	1	42	-79	1
963	562	161	11	0	chr14	49552632	49552719	-57490999	+	5S	rRNA	rRNA	1	88	-33	1
979	634	133	0	11	chr14	51692751	51692842	-55350876	+	5S	rRNA	rRNA	1	90	-31	1
1002	361	143	60	0	chr14	54720718	54720781	-52322937	-	LSU-rRNA_Hsa	rRNA	rRNA	-54	4981	4915	1
1004	334	182	0	0	chr14	54956656	54956711	-52087007	+	LSU-rRNA_Hsa	rRNA	rRNA	1951	2005	-3030	1
1013	341	286	95	50	chr14	56212555	56212695	-50831023	-	LSU-rRNA_Hsa	rRNA	rRNA	-299	4736	4590	1
1047	279	372	42	0	chr14	60622318	60622431	-46421287	-	LSU-rRNA_Hsa	rRNA	rRNA	-4790	245	128	1
1098	667	80	0	0	chr14	67260226	67260314	-39783404	+	5S	rRNA	rRNA	2	89	-32	1
1101	619	131	101	0	chr14	67657102	67657209	-39386509	-	5S	rRNA	rRNA	-1	120	2	1
1119	505	189	11	0	chr14	70067383	70067473	-36976245	-	5S	rRNA	rRNA	0	121	31	1
1135	494	143	176	0	chr14	72217940	72218038	-34825680	+	LSU-rRNA_Hsa	rRNA	rRNA	271	389	-4646	1
1141	242	191	0	0	chr14	73001459	73001501	-34042217	+	5S	rRNA	rRNA	1	42	-79	1
1159	348	25	0	0	chr14	75352884	75352924	-31690794	-	5S	rRNA	rRNA	-30	91	52	1
1161	782	56	0	0	chr14	75604172	75604262	-31439456	+	5S	rRNA	rRNA	1	90	-31	1
1165	329	48	0	0	chr14	76063216	76063258	-30980460	+	5S	rRNA	rRNA	1	42	-79	1
1175	747	67	0	0	chr14	77403904	77403993	-29639725	-	5S	rRNA	rRNA	-31	90	2	1
1181	723	79	0	0	chr14	78177832	78177921	-28865797	-	5S	rRNA	rRNA	-32	89	1	1
1199	225	350	48	20	chr14	80581238	80581257	-26462461	+	5S	rRNA	rRNA	1	105	-16	1
1257	510	294	78	32	chr14	88130285	88130506	-18913212	+	LSU-rRNA_Hsa	rRNA	rRNA	4245	4476	-559	1
1257	330	387	88	7	chr14	88130556	88130829	-18912889	+	LSU-rRNA_Hsa	rRNA	rRNA	2578	2874	-2161	1
1268	279	119	0	45	chr14	89522233	89522277	-17521441	-	5S	rRNA	rRNA	-79	42	1	1
1270	1620	89	0	0	chr14	89875026	89875229	-17168489	-	SSU-rRNA_Hsa	rRNA	rRNA	-334	1535	1333	1
1274	316	161	88	16	chr14	90351037	90351100	-16692618	+	5S	rRNA	rRNA	1	68	-53	1
1281	231	219	0	0	chr14	91270689	91270730	-15772988	+	SSU-rRNA_Hsa	rRNA	rRNA	309	349	-1520	1
1285	669	83	0	0	chr14	91803888	91803972	-15239746	-	5S	rRNA	rRNA	-36	85	2	1
1288	286	95	0	0	chr14	92164493	92164535	-14879183	-	5S	rRNA	rRNA	-79	42	1	1
1323	285	143	0	0	chr14	96828557	96828599	-10215119	+	5S	rRNA	rRNA	1	42	-79	1
1344	235	191	0	0	chr14	99582442	99582484	-7461234	+	5S	rRNA	rRNA	1	42	-79	1
1373	665	89	0	0	chr14	103316946	103317036	-3726682	-	5S	rRNA	rRNA	-31	90	1	1
1387	312	48	0	0	chr14	105123743	105123785	-1919933	-	5S	rRNA	rRNA	-78	43	2	1
1398	825	0	0	0	chr14	106636671	106636761	-406957	+	5S	rRNA	rRNA	1	90	-31	1
739	288	73	24	0	chr15	20261165	20261206	-81729983	+	5S	rRNA	rRNA	1	42	-79	1
765	247	188	0	59	chr15	23597280	23597331	-78393858	-	5S	rRNA	rRNA	-71	50	3	1
781	523	125	111	0	chr15	25738508	25738588	-76252601	+	5S	rRNA	rRNA	2	91	-30	1
793	784	168	0	0	chr15	27280316	27280435	-74710754	-	5S	rRNA	rRNA	-1	120	2	1
796	798	315	44	0	chr15	27752093	27752398	-74238791	+	LSU-rRNA_Hsa	rRNA	rRNA	4164	4482	-553	1
844	250	204	0	0	chr15	34047874	34047918	-67943271	-	LSU-rRNA_Hsa	rRNA	rRNA	-169	4866	4823	1
855	243	307	22	11	chr15	35468364	35468453	-66522736	+	SSU-rRNA_Hsa	rRNA	rRNA	696	785	-1084	1
892	512	65	115	0	chr15	40331571	40331648	-61659541	-	5S	rRNA	rRNA	-34	87	1	1
904	671	79	0	0	chr15	41851940	41852029	-60139160	-	5S	rRNA	rRNA	-32	89	1	1
926	264	186	0	0	chr15	44715781	44715824	-57275365	+	5S	rRNA	rRNA	1	43	-78	1
932	545	163	11	0	chr15	45553518	45553604	-56437585	-	5S	rRNA	rRNA	-4	117	31	1
936	263	316	56	0	chr15	46074609	46074726	-55916463	-	LSU-rRNA_Hsa	rRNA	rRNA	-782	4253	4130	1
936	301	295	102	52	chr15	46074869	46075119	-55916070	-	LSU-rRNA_Hsa	rRNA	rRNA	-1072	3963	3700	1
936	348	259	0	0	chr15	46075331	46075412	-55915777	-	LSU-rRNA_Hsa	rRNA	rRNA	-2184	2851	2771	1
936	423	343	7	0	chr15	46076006	46076140	-55915049	-	LSU-rRNA_Hsa	rRNA	rRNA	-2531	2504	2370	1
936	283	312	98	28	chr15	46076327	46076508	-55914681	-	LSU-rRNA_Hsa	rRNA	rRNA	-3363	1672	1478	1
966	687	147	33	33	chr15	49982442	49982562	-52008627	+	5S	rRNA	rRNA	1	120	-1	1
970	445	90	133	0	chr15	50463380	50463458	-51527731	+	5S	rRNA	rRNA	1	90	-31	1
1006	668	112	0	0	chr15	55286107	55286196	-46704993	+	5S	rRNA	rRNA	2	90	-31	1
1007	524	156	0	0	chr15	55363555	55363645	-46627544	+	5S	rRNA	rRNA	1	90	-31	1
1009	258	167	0	0	chr15	55658122	55658164	-46333025	-	5S	rRNA	rRNA	-79	42	1	1
1015	444	141	0	27	chr15	56432697	56432770	-45558419	-	5S	rRNA	rRNA	-20	101	31	1
1022	372	177	112	0	chr15	57394665	57394744	-44596445	-	5S	rRNA	rRNA	-31	90	2	1
1034	702	130	18	0	chr15	58911445	58911553	-43079636	+	SSU-rRNA_Hsa	rRNA	rRNA	132	241	-1628	1
1037	444	219	20	0	chr15	59324346	59324442	-42666747	+	LSU-rRNA_Hsa	rRNA	rRNA	4871	4968	-67	1
1039	802	150	0	8	chr15	59574101	59574222	-42416967	-	5S	rRNA	rRNA	-1	120	1	1
1048	662	112	0	0	chr15	60736769	60736858	-41254331	+	5S	rRNA	rRNA	2	90	-31	1
1054	252	150	0	0	chr15	61585346	61585386	-40405803	-	5S	rRNA	rRNA	-81	40	1	1
1063	269	171	0	0	chr15	62685354	62685395	-39305794	+	5S	rRNA	rRNA	2	42	-79	1
1068	257	154	0	0	chr15	63428497	63428536	-38562653	+	5S	rRNA	rRNA	1	39	-82	1
1076	283	143	0	0	chr15	64390913	64390955	-37600234	-	SSU-rRNA_Hsa	rRNA	rRNA	-1659	210	169	1
1108	259	50	48	0	chr15	68666859	68666899	-33324290	-	5S	rRNA	rRNA	-79	42	1	1
1114	517	191	11	0	chr15	69367584	69367673	-32623516	+	5S	rRNA	rRNA	1	90	-31	1
1133	771	92	0	0	chr15	71858569	71858667	-30132522	+	5S	rRNA	rRNA	1	98	-23	1
1183	347	71	0	0	chr15	78399071	78399113	-23592076	+	5S	rRNA	rRNA	1	42	-79	1
1191	250	128	0	0	chr15	79497193	79497232	-22493957	+	5S	rRNA	rRNA	1	39	-82	1
1215	293	167	0	0	chr15	82590437	82590479	-19400710	-	5S	rRNA	rRNA	-79	42	1	1
1242	439	123	30	0	chr15	86138277	86138342	-15852847	-	5S	rRNA	rRNA	-12	109	43	1
1269	568	148	158	0	chr15	89762639	89762740	-12228449	+	5S	rRNA	rRNA	1	120	-1	1
1297	517	50	0	0	chr15	93420280	93420340	-8570849	-	5S	rRNA	rRNA	-29	92	33	1
1315	277	213	0	0	chr15	95808757	95808804	-6182385	+	5S	rRNA	rRNA	1	47	-74	1
1348	600	171	0	0	chr15	100074100	100074188	-1917001	-	5S	rRNA	rRNA	-31	90	3	1
1357	491	130	49	0	chr15	101271056	101271133	-720056	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4954	1
657	745	67	0	0	chr16	9564408	9564497	-80773848	-	5S	rRNA	rRNA	-32	89	1	1
658	593	102	0	83	chr16	9600088	9600184	-80738161	+	5S	rRNA	rRNA	3	90	-31	1
675	227	179	0	0	chr16	11913815	11913854	-78424491	+	5S	rRNA	rRNA	1	39	-82	1
684	248	111	0	0	chr16	13064383	13064419	-77273926	-	5S	rRNA	rRNA	-76	45	10	1
698	235	67	0	0	chr16	14835386	14835416	-75502929	-	5S	rRNA	rRNA	-91	30	1	1
704	394	213	0	0	chr16	15626449	15626524	-74711821	+	5S	rRNA	rRNA	46	120	-1	1
708	229	100	0	0	chr16	16234202	16234232	-74104113	-	5S	rRNA	rRNA	-91	30	1	1
715	322	160	0	0	chr16	17164338	17164388	-73173957	-	5S	rRNA	rRNA	-71	50	1	1
722	328	95	0	0	chr16	18009728	18009770	-72328575	-	5S	rRNA	rRNA	-79	42	1	1
726	229	100	0	0	chr16	18560465	18560495	-71777850	+	5S	rRNA	rRNA	1	30	-91	1
730	261	175	0	0	chr16	19063158	19063198	-71275147	+	5S	rRNA	rRNA	3	42	-79	1
745	274	143	0	0	chr16	21038498	21038540	-69299805	-	5S	rRNA	rRNA	-79	42	1	1
763	767	101	0	185	chr16	23432352	23432498	-66905847	+	LSU-rRNA_Hsa	rRNA	rRNA	4915	5033	-2	1
766	557	171	0	0	chr16	23749940	23750028	-66588317	-	SSU-rRNA_Hsa	rRNA	rRNA	-1	1868	1781	1
771	400	154	0	84	chr16	24412873	24412944	-65925401	+	LSU-rRNA_Hsa	rRNA	rRNA	1953	2017	-3018	1
783	743	89	0	0	chr16	26028911	26029001	-64309344	+	5S	rRNA	rRNA	1	90	-31	1
799	394	209	0	0	chr16	28162145	28162212	-62176133	+	LSU-rRNA_Hsa	rRNA	rRNA	1947	2013	-3022	1
808	314	111	0	0	chr16	29315804	29315849	-61022496	+	5S	rRNA	rRNA	1	45	-76	1
813	1070	195	5	0	chr16	29929955	29930140	-60408205	-	SSU-rRNA_Hsa	rRNA	rRNA	-346	1523	1338	1
841	276	98	24	0	chr16	33589663	33589704	-56748641	-	5S	rRNA	rRNA	-79	42	1	1
845	15009	67	8	5	chr16	34160029	34161894	-56176451	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	1
853	254	179	0	0	chr16	35133799	35133838	-55204507	+	5S	rRNA	rRNA	1	39	-82	1
857	307	260	88	0	chr16	35734146	35734250	-54604095	+	5S	rRNA	rRNA	8	121	0	1
857	372	253	0	21	chr16	35734406	35734503	-54603842	+	5S	rRNA	rRNA	27	121	0	1
857	293	243	97	0	chr16	35734647	35734750	-54603595	+	5S	rRNA	rRNA	8	121	0	1
857	349	184	0	0	chr16	35734908	35734984	-54603361	+	5S	rRNA	rRNA	45	120	-1	1
857	353	231	88	0	chr16	35735133	35735237	-54603108	+	5S	rRNA	rRNA	8	121	0	1
857	433	211	88	0	chr16	35735379	35735483	-54602862	+	5S	rRNA	rRNA	8	121	0	1
857	372	209	87	0	chr16	35735630	35735735	-54602610	+	5S	rRNA	rRNA	7	121	0	1
857	277	226	21	21	chr16	35735891	35735986	-54602359	+	5S	rRNA	rRNA	27	121	0	1
857	364	208	0	14	chr16	35736158	35736231	-54602114	+	5S	rRNA	rRNA	42	113	-8	1
857	327	244	0	0	chr16	35745769	35745847	-54592498	+	5S	rRNA	rRNA	44	121	0	1
857	378	231	88	0	chr16	35745995	35746099	-54592246	+	5S	rRNA	rRNA	8	121	0	1
857	375	205	0	0	chr16	35746293	35746371	-54591974	+	5S	rRNA	rRNA	44	121	0	1
857	384	223	97	0	chr16	35746543	35746646	-54591699	+	5S	rRNA	rRNA	8	121	0	1
857	407	173	0	0	chr16	35746821	35746896	-54591449	+	5S	rRNA	rRNA	47	121	0	1
857	346	221	88	0	chr16	35747038	35747142	-54591203	+	5S	rRNA	rRNA	8	121	0	1
857	287	200	0	0	chr16	35747339	35747404	-54590941	+	5S	rRNA	rRNA	57	121	0	1
857	360	195	13	13	chr16	35747563	35747641	-54590704	+	5S	rRNA	rRNA	44	121	0	1
857	333	250	88	0	chr16	35747779	35747883	-54590462	+	5S	rRNA	rRNA	8	121	0	1
857	251	162	51	75	chr16	35748059	35748139	-54590206	+	5S	rRNA	rRNA	44	121	0	1
857	334	200	39	0	chr16	35748320	35748395	-54589950	+	5S	rRNA	rRNA	44	121	0	1
857	386	205	0	0	chr16	35748579	35748657	-54589688	+	5S	rRNA	rRNA	44	121	0	1
857	390	211	88	0	chr16	35748803	35748907	-54589438	+	5S	rRNA	rRNA	8	121	0	1
857	291	204	88	10	chr16	35749054	35749158	-54589187	+	5S	rRNA	rRNA	9	121	0	1
857	331	234	0	0	chr16	35749315	35749409	-54588936	+	5S	rRNA	rRNA	27	120	-1	1
857	333	223	97	0	chr16	35749560	35749663	-54588682	+	5S	rRNA	rRNA	8	121	0	1
857	382	204	97	0	chr16	35749812	35749915	-54588430	+	5S	rRNA	rRNA	8	121	0	1
857	411	204	97	0	chr16	35750067	35750170	-54588175	+	5S	rRNA	rRNA	8	121	0	1
857	316	219	0	0	chr16	35750348	35750421	-54587924	+	5S	rRNA	rRNA	47	119	-2	1
857	318	295	0	0	chr16	35750596	35750674	-54587671	+	5S	rRNA	rRNA	44	121	0	1
857	393	177	12	12	chr16	35750844	35750924	-54587421	+	5S	rRNA	rRNA	42	121	0	1
857	307	227	0	0	chr16	35751098	35751173	-54587172	+	5S	rRNA	rRNA	47	121	0	1
857	259	271	0	0	chr16	35751366	35751436	-54586909	+	5S	rRNA	rRNA	52	121	0	1
857	402	183	0	0	chr16	35751604	35751686	-54586659	+	5S	rRNA	rRNA	40	121	0	1
857	386	221	0	0	chr16	35751860	35751937	-54586408	+	5S	rRNA	rRNA	44	120	-1	1
857	318	216	105	10	chr16	35752085	35752188	-54586157	+	5S	rRNA	rRNA	8	121	0	1
857	283	288	0	0	chr16	35752358	35752438	-54585907	+	5S	rRNA	rRNA	42	121	0	1
857	339	218	0	0	chr16	35752608	35752686	-54585659	+	5S	rRNA	rRNA	44	121	0	1
857	400	238	0	0	chr16	35752857	35752937	-54585408	+	5S	rRNA	rRNA	42	121	0	1
857	368	223	88	0	chr16	35753577	35753680	-54584665	+	5S	rRNA	rRNA	9	121	0	1
857	363	221	88	0	chr16	35753828	35753932	-54584413	+	5S	rRNA	rRNA	8	121	0	1
857	316	235	97	10	chr16	35754081	35754184	-54584161	+	5S	rRNA	rRNA	9	121	0	1
857	273	262	97	10	chr16	35754332	35754436	-54583909	+	5S	rRNA	rRNA	8	121	0	1
857	403	187	0	0	chr16	35754615	35754690	-54583655	+	5S	rRNA	rRNA	47	121	0	1
857	262	278	0	0	chr16	35754959	35755031	-54583314	+	5S	rRNA	rRNA	46	117	-4	1
857	334	302	0	0	chr16	35755201	35755287	-54583058	+	5S	rRNA	rRNA	36	121	0	1
947	701	115	0	0	chr16	47450365	47450461	-42887884	-	5S	rRNA	rRNA	-25	96	1	1
947	270	174	61	0	chr16	47485561	47485607	-42852738	+	LSU-rRNA_Hsa	rRNA	rRNA	4949	4997	-38	1
947	3558	155	26	20	chr16	47504727	47505386	-42832959	+	LSU-rRNA_Hsa	rRNA	rRNA	1315	1977	-3058	1
947	556	114	22	0	chr16	47505431	47505519	-42832826	+	5S	rRNA	rRNA	1	90	-31	1
958	295	143	0	0	chr16	48900447	48900489	-41437856	-	5S	rRNA	rRNA	-79	42	1	1
967	344	183	0	32	chr16	50125879	50125941	-40212404	-	LSU-rRNA_Hsa	rRNA	rRNA	-3025	2010	1951	1
973	750	142	0	9	chr16	50869453	50869567	-39468778	-	5S	rRNA	rRNA	-1	120	8	1
991	837	142	0	0	chr16	53337452	53337572	-37000773	+	5S	rRNA	rRNA	1	120	-1	1
1010	344	342	6	71	chr16	55724723	55724921	-34613424	+	LSU-rRNA_Hsa	rRNA	rRNA	3601	3785	-1250	1
1010	365	333	19	13	chr16	55755904	55756062	-34582283	+	LSU-rRNA_Hsa	rRNA	rRNA	3601	3759	-1276	1
1011	378	337	22	22	chr16	55837553	55837738	-34500607	-	LSU-rRNA_Hsa	rRNA	rRNA	-1250	3785	3601	1
1011	596	302	95	10	chr16	55841455	55841743	-34496602	+	LSU-rRNA_Hsa	rRNA	rRNA	3513	3827	-1208	1
1026	271	167	0	0	chr16	57805631	57805673	-32532672	-	5S	rRNA	rRNA	-79	42	1	1
1028	308	98	0	0	chr16	58167377	58167418	-32170927	-	5S	rRNA	rRNA	-79	42	2	1
1038	247	167	0	0	chr16	59494249	59494291	-30844054	+	5S	rRNA	rRNA	1	42	-79	1
1040	744	22	11	0	chr16	59731354	59731443	-30606902	+	5S	rRNA	rRNA	1	90	-31	1
1090	750	44	0	0	chr16	66301808	66301898	-24036447	+	5S	rRNA	rRNA	1	90	-31	1
1109	720	0	0	63	chr16	68742478	68742573	-21595772	+	5S	rRNA	rRNA	3	91	-30	1
1110	256	128	0	0	chr16	68937825	68937864	-21400481	-	5S	rRNA	rRNA	-82	39	1	1
1115	510	141	0	140	chr16	69502914	69502953	-20835392	+	5S	rRNA	rRNA	1	39	-82	1
1115	510	141	0	140	chr16	69503243	69503310	-20835035	+	5S	rRNA	rRNA	40	92	-29	1
1147	314	95	0	0	chr16	73704088	73704130	-16634215	-	5S	rRNA	rRNA	-79	42	1	1
1163	641	144	83	9	chr16	75861045	75861157	-14477188	-	5S	rRNA	rRNA	0	121	1	1
1170	270	83	0	0	chr16	76744990	76745026	-13593319	-	5S	rRNA	rRNA	-85	36	1	1
1189	681	99	0	11	chr16	79264453	79264545	-11073800	+	5S	rRNA	rRNA	1	91	-30	1
1198	280	167	0	0	chr16	80354823	80354865	-9983480	+	5S	rRNA	rRNA	1	42	-79	1
1209	1832	173	15	0	chr16	81868387	81868711	-8469634	-	LSU-rRNA_Hsa	rRNA	rRNA	-1068	3967	3639	1
1226	624	110	0	0	chr16	84039945	84040036	-6298309	-	5S	rRNA	rRNA	-30	91	1	1
1227	673	120	0	0	chr16	84262836	84262928	-6075417	-	5S	rRNA	rRNA	-29	92	1	1
1256	315	111	0	0	chr16	88022308	88022353	-2315992	+	5S	rRNA	rRNA	1	45	-76	1
601	338	48	0	0	chr17	2188944	2188986	-81068455	+	5S	rRNA	rRNA	1	42	-79	1
615	299	212	0	57	chr17	4056804	4056874	-79200567	-	5S	rRNA	rRNA	-53	68	3	1
635	777	44	0	0	chr17	6600961	6601051	-76656390	-	5S	rRNA	rRNA	-31	90	1	1
638	659	149	0	0	chr17	6987464	6987558	-76269883	+	5S	rRNA	rRNA	1	94	-27	1
660	250	167	0	0	chr17	9941838	9941880	-73315561	+	5S	rRNA	rRNA	1	42	-79	1
668	662	106	0	0	chr17	10886298	10886383	-72371058	-	5S	rRNA	rRNA	-30	91	7	1
704	253	195	0	0	chr17	15708036	15708077	-67549364	+	LSU-rRNA_Hsa	rRNA	rRNA	1968	2008	-3027	1
